pond_id,treatment,date,doy,week,period,ch4_flux,co2_flux,n2o_flux,ch4_lake,co2_lake,n2o_lake,GPP,R,NEP,flag,tn,tp,nox,srp,temp,do_sat,do,ph,chla,cond,sp_cond,phyco,salinity,bottom_temp,bottom_do_sat,bottom_do,bottom_ph,bottom_chla,bottom_cond,bottom_sp_cond,bottom_phyco,bottom_salinity,wind_speed,wind_U10,methanogenesis,DEA,sonde_zmix,sonde_strat,ch4_ebu_flux
D,reference,2020-08-19,232,13,PULSE2,NA,NA,NA,NA,NA,NA,8.705408923,-9.335031175,-0.629622252,NA,NA,NA,NA,NA,24.846913578888888,83.5,6.909777777777777,16.266000000000002,3.9455555555555555,405.5511111111111,406.7088888888889,-0.2822222222222222,0.19,23.86574073982639,81.571875,6.871180555555556,16.296875,15.776597222222222,397.6920138888889,406.51909722222223,-0.2363541666666667,0.19,0.36770833333333336,0.41913318251021003,NA,NA,0.9,mixed,NA
D,reference,2020-08-20,233,13,PULSE2,13.7662511764329,159.971694481449,-3.2325985174285e-4,24.2422101696982,295.903205600938,0.00604055118861671,8.789572867,-8.739453336,0.050119531,NA,0.743125,48.55,0.204965,3.9,23.345315903333333,74.69803921568628,6.358235294117647,16.31235294117647,2.807058823529412,396.01372549019607,408.92549019607844,-0.31882352941176473,0.2,23.129166667,72.56694444444445,6.203555555555556,16.32,5.736944444444444,393.7969444444444,408.4008333333333,-0.29,0.2,0.5452083333333333,0.6214569623961584,NA,NA,0.9,mixed,NA
D,reference,2020-08-21,234,13,PULSE2,NA,NA,NA,NA,NA,NA,8.342209538,-8.270300468,0.07190907,NA,NA,NA,NA,NA,23.8688888892,75.054,6.3248,16.2964,1.2418,402.112,410.988,-0.3184,0.2,23.568253969428568,74.13428571428571,6.283571428571429,16.31,1.4828571428571429,400.25928571428574,411.4535714285714,-0.3082857142857143,0.2,0.46166666666666667,0.5262318030836405,NA,NA,0.7,mixed,NA
D,reference,2020-08-22,235,13,PULSE2,NA,NA,NA,NA,NA,NA,2.130695383,-6.148011613,-4.017316231,NA,NA,NA,NA,NA,24.644781145454544,73.4060606060606,6.096666666666667,16.272424242424243,2.728181818181818,409.1454545454545,411.9090909090909,-0.1006060606060606,0.2,24.160416667375,72.13187500000001,6.0455000000000005,16.2890625,31.9958125,406.084375,412.7,0.03925000000000001,0.2,0.5447916666666667,0.6209820239457219,NA,NA,1,mixed,NA
D,reference,2020-08-23,236,14,PULSE2,4.65666418100954,44.5994467875038,-0.00153460302383937,8.74231119588214,102.84608019227,0.00348187906020463,5.817867325,-2.228244748,3.589622577,NA,0.68104,50,0.22597,3.9,24.143518519333334,60.751666666666665,5.094,16.29,2.1413333333333333,406.89666666666665,413.66333333333336,-0.25016666666666665,0.2,23.6371527784375,57.193749999999994,4.841875,16.3059375,14.225624999999999,461.19375,473.51875,2.2334375,0.226875,0.020833333333333332,0.02374692252182493,0.0011953091573687,3.0567067415005e-4,1.2,mixed,0
D,reference,2020-08-24,237,14,PULSE2,NA,NA,NA,NA,NA,NA,10.38834915,-10.79389941,-0.405550259,NA,NA,NA,NA,NA,25.146241831764705,85.37647058823529,7.028088235294118,16.26,3.5508823529411764,413.475,412.3705882352941,-0.3002941176470588,0.2,24.975661374428572,84.53666666666666,6.978761904761905,16.26,9.669761904761906,414.6590476190476,414.87333333333333,-0.24585714285714283,0.2,0.19895833333333335,0.22678311008342808,NA,NA,0.9,mixed,NA
D,reference,2020-08-25,238,14,PULSE2,5.05945026550848,21.5168458366547,-0.00184032135256761,8.47403142695414,55.8865188985256,0.00311130122351817,9.843748774,-9.366829768,0.476919006,NA,0.50855,40.2,0.05122615,3.9,25.666666667283952,91.18518518518519,7.436172839506173,16.24,4.65,419.60987654320985,414.36296296296297,-0.24185185185185185,0.2,25.48899208747678,90.33204334365325,7.388359133126935,16.25,21.50140866873065,419.5743034055728,415.6869969040248,-0.2020123839009288,0.2,0.5977083333333333,0.6812992071511572,NA,NA,0.9,mixed,NA
D,reference,2020-08-26,239,14,PULSE2,NA,NA,NA,NA,NA,NA,15.76943578,-15.40333061,0.366105163,NA,NA,NA,NA,NA,25.72222222,85.3,6.946935483870968,16.24,5.224032258064516,420.94354838709677,415.1016129032258,-0.20887096774193548,0.2,25.63492063642857,85.36318681318681,6.962802197802198,16.24,15.147417582417582,422.00549450549454,416.96153846153845,-0.22285714285714286,0.2,0.7127083333333333,0.8123822194716308,NA,NA,0.9,mixed,NA
D,reference,2020-08-27,240,14,PULSE2,6.3719434366289,22.0224639112233,-0.00195602734191344,10.4037466203126,55.1082604322537,0.00292285262746312,10.82606605,-7.931989645,2.894076409,NA,0.71447,36.85,0.1638,3.9,26.050264554285715,86.7936507936508,7.0298412698412704,16.23,6.321587301587302,425.38095238095235,416.9952380952381,-0.08746031746031746,0.2,25.92857142571429,86.33428571428571,7.006785714285714,16.23,23.213571428571427,426.5285714285714,419.0992857142857,-7.142857142857159e-4,0.2,0.7135416666666666,0.8133320963725039,NA,NA,0.9,mixed,NA
D,reference,2020-08-28,241,14,PULSE2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.480158730142858,93.63428571428571,7.388428571428571,16.184857142857144,7.050142857142857,436.19,416.4357142857143,-0.22128571428571428,0.2,26.85925925833333,94.66,7.5489999999999995,16.205333333333336,16.53033333333333,434.7033333333334,419.76666666666665,-0.055,0.2,0.629375,0.7173945293843311,NA,NA,0.9,mixed,NA
E,reference,2020-05-24,145,1,BASE,NA,NA,NA,NA,NA,NA,3.252461788,-0.662032362,2.590429426,NA,NA,NA,NA,NA,18.94444444,146.4258064516129,13.58241935483871,8.9,31.156290322580645,328.4145161290322,371.3032258064516,0.6059677419354839,0.18,17.36060605918182,140.76636363636362,13.476772727272728,8.599863636363636,3.7498181818181817,331.5618181818182,388.14772727272725,0.25981818181818184,0.19,0.5549999999999999,0.6326180159814161,NA,NA,1.3203878316678517,stratified,NA
E,reference,2020-05-25,146,1,BASE,0.541617471095607,-5.14460278004711,0.00147258212490371,1.05170515572162,5.85412578319378,0.00924805690623529,7.178960994,-7.53635999,-0.357398996,NA,0.37553,36.95,0.0470685,3.9,21.42836257342105,146.6236842105263,12.941842105263158,8.5,32.79184210526316,334.7973684210526,359.2657894736842,0.09473684210526316,0.17,17.792328042619047,124.52380952380952,11.8125,7.999642857142857,14.438928571428573,337.47738095238094,391.3285714285714,0.18083333333333332,0.19,0.29354166666666665,0.3345941383325133,0.00313369685992948,0.00106120898618082,1.8,mixed,NA
E,reference,2020-05-26,147,1,BASE,NA,NA,NA,NA,NA,NA,4.368018508,-1.627082442,2.740936066,NA,NA,NA,NA,NA,21.967592590833334,132.5638888888889,11.588611111111112,8.62,31.14527777777778,312.2416666666667,331.43055555555554,0.18333333333333332,0.16,18.35025542724138,155.08563218390805,14.552298850574712,8.464425287356322,10.969022988505747,330.98160919540226,379.08448275862065,-0.024942528735632186,0.18,0.51375,0.5855991093882028,NA,NA,1.5529720189455216,stratified,NA
E,reference,2020-05-27,148,1,BASE,0.554075141827624,-6.04673378542095,9.6212592427718e-4,1.06920213007118,4.1139404348281,0.0092369010437816,2.308257452,-0.350913154,1.957344298,NA,0.3681,55.25,0.03,3.9,22.433760680384616,127.06282051282051,11.007820512820512,8.429871794871795,29.984871794871793,311.64358974358976,327.68333333333334,0.15794871794871795,0.16,18.717171718636365,146.4909090909091,13.64590909090909,8.092727272727274,167.04681818181817,332.80454545454546,378.23636363636365,0.049090909090909095,0.18,0.17729166666666668,0.20208631066073016,NA,NA,1.5165154460600774,stratified,NA
E,reference,2020-05-28,149,1,BASE,NA,NA,NA,NA,NA,NA,4.13205453,-3.838516432,0.293538097,NA,NA,NA,NA,NA,22.885185184222223,119.69333333333333,10.281666666666666,8.377555555555556,24.484666666666666,302.3977777777778,315.1111111111111,0.021666666666666667,0.15,19.379629629444445,158.80555555555554,14.580555555555556,8.05,10.242222222222223,328.92777777777775,368.3666666666667,-0.12333333333333332,0.18,1.0485416666666667,1.1951826105234487,NA,NA,1.3640441563207646,stratified,NA
E,reference,2020-05-29,150,1,BASE,1.3551765320026,-8.23620860062871,2.0869210924863e-4,2.28675217035133,1.81724443995248,0.00811933623176656,4.341535292,-3.895765651,0.445769641,NA,0.18952,25.5,0.03,3.9,21.33333333,134.31206896551726,11.884655172413794,8.42,4.250517241379311,294.26206896551724,316.3672413793103,-0.1560344827586207,0.15,20.047839505555558,150.98611111111111,13.688055555555556,8.06611111111111,8.706111111111111,310.8027777777778,343.2638888888889,-0.10333333333333333,0.1652777777777778,0.954375,1.0878465207248,NA,NA,1.4350084320158003,stratified,NA
E,reference,2020-05-30,151,1,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.03114478121212,150.48636363636365,13.137575757575757,8.453181818181818,1.5683333333333334,293.3818181818182,310.9787878787879,-0.21136363636363636,0.15,20.839031337905983,158.9982905982906,14.198803418803418,8.224102564102564,2.6407264957264958,299.60555555555555,325.4662393162393,-0.17512820512820512,0.1553846153846154,0.4510416666666667,0.5141208725975097,NA,NA,1.6,mixed,NA
E,reference,2020-05-31,152,2,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.902550090819673,154.172131147541,13.496393442622951,8.555245901639346,1.6011475409836065,282.65081967213115,300.427868852459,-0.2801639344262295,0.14,21.661111111,145.61666666666667,12.803333333333333,8.244333333333334,1.992,287.9233333333333,307.52,-0.27866666666666673,0.149,0.6295833333333334,0.7176319986095494,NA,NA,1.6,mixed,NA
E,reference,2020-06-01,153,2,BASE,1.90047804729513,-10.0890606012433,1.38649083348247e-5,2.77533579977239,0.994999097151683,0.00707924078184567,3.830398147,-0.59279018000000006,3.237607966,NA,0.0964685,21.85,0.0390415,3.9,21.702279202820513,145.65128205128204,12.798461538461538,8.724358974358974,1.955128205128205,280.4179487179487,299.27435897435896,-0.22384615384615383,0.14,21.21974206464286,137.2607142857143,12.172678571428571,8.272857142857143,2.9884375,277.1388392857143,298.71607142857147,-0.19142857142857145,0.14,1.5616666666666668,1.7800693122359967,0.00615568128863659,4.314509946896e-4,1.6,mixed,NA
E,reference,2020-06-02,154,2,BASE,NA,NA,NA,NA,NA,NA,4.431998085,-0.524820796,3.90717729,NA,NA,NA,NA,NA,23.3820160356701,158.55154639175257,13.492268041237113,8.367113402061856,1.5618556701030928,281.5907216494845,290.5536082474227,-0.2829896907216495,0.14,22.079434699210527,144.41842105263157,12.593333333333334,7.945350877192983,8.789035087719299,282.15175438596486,298.8201754385965,-0.11219298245614034,0.14,1.4364583333333334,1.6373503078798288,NA,NA,1.4152256751334704,stratified,NA
E,reference,2020-06-03,155,2,BASE,1.35683899412994,-7.44874941063854,3.6605073435704e-4,2.21201107188322,0.751336775694825,0.00673026145054292,4.433468311,-3.178325072,1.25514324,NA,0.21492,30.4,0.16279,3.9,25.6779513884375,149.1265625,12.1603125,8.77609375,1.6975,286.6125,282.915625,-0.2128125,0.13,23.062733426418067,157.88518907563025,13.499380252100842,8.554201680672268,7.461859243697479,282.38771008403364,293.2231092436975,-0.09566176470588235,0.14,0.5972916666666667,0.6808242687007207,NA,NA,1.45,stratified,NA
E,reference,2020-06-04,156,2,BASE,NA,NA,NA,NA,NA,NA,5.381308813,-1.65424132,3.727067493,NA,NA,NA,NA,NA,26.548523208101265,148.14556962025316,11.893037974683544,8.634556962025318,2.3977215189873418,285.12784810126584,276.93544303797466,-0.22772151898734178,0.13,23.786562203675214,177.12863247863248,14.946581196581196,8.392350427350427,5.923504273504274,282.28547008547014,288.95940170940173,-0.16589743589743589,0.13884615384615384,0.3770833333333333,0.42981929764503124,NA,NA,1.106698631850176,stratified,NA
E,reference,2020-06-05,157,2,BASE,1.59892720977348,-8.03367122496476,4.7793279170868e-4,2.53700336652487,0.541188513938445,0.00648134184051518,6.136525616,-2.561258769,3.575266847,NA,0.215955,25.35,0.074227,3.9,27.66666667,138.252,10.88,8.89,2.6664,278.168,264.708,-0.2756,0.124,24.43097643,155.53333333333333,12.966969696969697,8.586212121212121,12.799393939393939,284.080303030303,287.17727272727274,-0.16742424242424242,0.13772727272727275,0.5764583333333333,0.6570773461788958,NA,NA,1.3609490843955254,stratified,NA
E,reference,2020-06-06,158,2,BASE,NA,NA,NA,NA,NA,NA,8.095557888,-5.974958014,2.120599874,NA,NA,NA,NA,NA,26.996141975,146.76527777777778,11.689166666666667,8.91388888888889,3.225416666666667,274.12361111111113,264.0527777777778,-0.23333333333333334,0.12,24.52994227866883,141.82012987012988,11.777012987012988,8.384415584415585,7.470616883116883,282.9762987012987,285.54123376623374,-0.19461038961038962,0.13535714285714287,0.839375,0.9567635084043264,NA,NA,1.2507595075551916,stratified,NA
E,reference,2020-06-07,159,3,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.709150326666666,151.23333333333332,12.105882352941176,8.994313725490196,1.5637254901960784,271.2647058823529,262.66274509803924,-0.22215686274509805,0.12,25.496031746785714,113.275,9.26,8.178571428571427,16.53107142857143,284.88928571428573,282.1428571428571,-0.15857142857142859,0.1325,1.4260416666666667,1.6254768466189164,NA,NA,1.2597034711685666,stratified,NA
E,reference,2020-06-08,160,3,BASE,1.76087884771212,-8.34945845033862,-3.8187264291353e-4,2.64628825578387,0.528357331121369,0.00498044054565391,11.79165159,-9.601144499,2.19050709,NA,0.17527,28.6,0.161965,3.9,27.24801587357143,141.5142857142857,11.21642857142857,9.63857142857143,1.96625,273.1625,261.8982142857143,-0.18660714285714286,0.12,25.460370370333333,86.62,7.086066666666667,8.774266666666666,20.220533333333336,309.83799999999997,307.13,-0.0464,0.1462,1.0583333333333333,1.2063436641087064,0.00588396082733466,4.4413878738451e-4,1.35,stratified,NA
E,reference,2020-06-09,161,3,BASE,NA,NA,NA,NA,NA,NA,3.524368437,-6.350936704,-2.826568268,NA,NA,NA,NA,NA,26.536877397586206,125.87068965517241,10.109913793103448,8.913017241379311,2.486206896551724,266.9646551724138,259.4068965517241,-0.24689655172413794,0.12,25.467261904285714,63.716369047619054,5.210059523809523,8.106785714285714,9.468809523809524,296.0392857142857,293.4139880952381,-0.24842261904761906,0.1379166666666667,0.24083333333333334,0.27451442435229617,NA,NA,1.2652381018705805,stratified,NA
E,reference,2020-06-10,162,3,BASE,1.70064407671908,-11.6229565886229,-0.00219884770450981,2.06507085832921,0.564318637943968,0.0034020475345233,6.401216555,-4.821701908,1.579514647,NA,0.3423,37.85,0.14798,3.9,23.16666667,80.50330578512397,6.8844628099173555,8.65,2.88,252.99421487603306,262.2793388429752,-0.18454545454545454,0.12,23.01709401846154,76.16923076923077,6.528496503496504,8.63,12.882797202797201,253.83356643356643,263.84160839160836,-0.20737762237762236,0.12,2.12875,2.426460543280071,NA,NA,1.4,mixed,NA
E,reference,2020-06-11,163,3,BASE,NA,NA,NA,NA,NA,NA,6.156264246,-1.065643908,5.090620338,NA,NA,NA,NA,NA,21.96964490113402,104.3721649484536,9.124123711340205,8.83,1.9625773195876288,247.8340206185567,263.039175257732,-0.1122680412371134,0.12,21.55555556,99.30423076923077,8.749980769230769,8.790192307692308,1.7399423076923077,246.1,263.39653846153846,-0.22696153846153844,0.12,0.954375,1.0878465207248,NA,NA,1.4,mixed,NA
E,reference,2020-06-12,164,3,BASE,0.666448421325907,-8.6489606218416,-5.253101629234e-4,1.28143094820766,0.25752625381278,0.00615235764399787,9.229231324,-6.622425721,2.606805603,NA,0.51737,29.95,0.088015,3.9,22.939327485394738,132.71447368421053,11.387631578947369,10.463289473684211,1.612236842105263,252.86973684210525,263.20526315789476,-0.2025,0.12302631578947368,22.036111112249998,106.105,9.2625,9.9695,2.44825,250.4525,265.47749999999996,-0.1805,0.12925,0.08333333333333333,0.09498769008729972,NA,NA,1.2645867196895428,stratified,NA
E,reference,2020-06-13,165,3,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.9785185168,157.59066666666666,13.265733333333333,9.32,1.7134666666666667,253.89466666666667,258.99466666666666,-0.2736,0.12,22.415811964576925,98.76076923076923,8.555038461538462,8.87526923076923,1.7737307692307693,255.98384615384617,269.2415384615384,-0.31411538461538463,0.13,1.00625,1.146976357804144,NA,NA,0.9501992399346421,stratified,NA
E,reference,2020-06-14,166,4,BASE,NA,NA,NA,NA,NA,NA,13.53495634,-7.954957341,5.579998997,NA,NA,NA,NA,NA,23.117845120151514,145.7560606060606,12.46590909090909,9.271363636363636,1.8053030303030304,249.5121212121212,258.8181818181818,-0.1953030303030303,0.12,22.391975306666666,94.16666666666666,8.161944444444444,8.744166666666668,33.827222222222225,252.34722222222223,265.5444444444445,0.26055555555555554,0.12722222222222224,2.0247916666666668,2.307963399896165,NA,NA,1.4,mixed,NA
E,reference,2020-06-15,167,4,BASE,0.903567123028851,-10.4662199411883,-0.00172265683171538,1.35458863676338,-8.459207851306e-4,0.00451218326384061,12.29420406,-6.16276181,6.13144225,NA,0.0880875,37.75,0.131825,4.55,22.977011494367815,136.3287356321839,11.690689655172413,9.54,1.406206896551724,251.0241379310345,261.10689655172416,-0.2954022988505747,0.12,22.509259260476192,124.53333333333333,10.775833333333335,9.498547619047619,1.5228095238095238,247.60595238095237,259.9840476190476,-0.27922619047619046,0.12,1.5829166666666665,1.804291173208258,NA,NA,1.3,mixed,NA
E,reference,2020-06-16,168,4,BASE,NA,NA,NA,NA,NA,NA,7.078076422,-3.249726598,3.828349824,NA,NA,NA,NA,NA,23.417582414615385,162.74395604395605,13.838791208791209,11.422637362637362,1.7120879120879122,253.72857142857143,261.6054945054945,-0.2989010989010989,0.12,22.617877493183762,92.74914529914531,8.005576923076923,11.306559829059829,1.8311324786324787,252.3784188034188,264.39807692307693,-0.33403846153846156,0.12442307692307693,1.153125,1.3143921615830099,0.00751614214461184,6.2020727084935e-4,1.3,mixed,NA
E,reference,2020-06-17,169,4,BASE,0.905755656539271,-9.0086764565273,-0.00109505413525724,1.44014609741449,-8.6387304059148e-4,0.00496289947381919,8.378435973,-3.263161816,5.115274157,NA,0.65208,NA,0.091285,4.9,23.95756172861111,155.30277777777778,13.072083333333333,12.89875,2.1455555555555557,257.9263888888889,263.1638888888889,-0.21805555555555556,0.12,23.031712963375,90.55208333333334,7.753020833333333,12.754270833333333,2.1513125,256.13729166666667,266.110625,-0.21095833333333333,0.12866666666666665,1.0472916666666665,1.1937577951721392,NA,NA,1.2,mixed,NA
E,reference,2020-06-18,170,4,BASE,NA,NA,NA,NA,NA,NA,7.639263456,-6.479269732,1.159993724,NA,NA,NA,NA,NA,24.315759636020406,154.21020408163264,12.896530612244899,9.11295918367347,3.3368367346938776,259.9438775510204,263.37857142857143,-0.21224489795918366,0.12,23.11875208572973,92.9896996996997,7.947723723723724,8.708243243243242,2.495057057057057,259.6020720720721,269.27459459459465,-0.2819009009009009,0.13,0.826875,0.9425153548912314,NA,NA,1.034812623641572,stratified,NA
E,reference,2020-06-19,171,4,BASE,0.816255412813085,-8.09612272076853,-0.0010971567299025,1.45563333798656,-8.9811933816737e-4,0.00474593679001,6.017790365,-8.037574958,-2.019784593,NA,0.26938,42.5,0.1084785,6.7,24.81144781030303,119.27878787878788,9.884545454545455,9.11,3.2981818181818183,258.56666666666666,259.5,-0.2745454545454546,0.12,23.14434523839286,90.32321428571427,7.6988392857142856,8.802946428571428,2.445,258.75267857142853,268.24910714285716,-0.30946428571428575,0.13,0.36625,0.41747089793368225,NA,NA,1.1397505221660968,stratified,NA
E,reference,2020-06-20,172,4,BASE,NA,NA,NA,NA,NA,NA,9.34189296,-2.762049669,6.579843291,NA,NA,NA,NA,NA,24.57309941614035,119.79473684210527,9.971052631578948,9.805087719298246,9.447543859649123,256.70175438596493,258.83684210526314,0.08350877192982456,0.12,23.521825396785715,55.86785714285715,4.734285714285714,9.402857142857144,7.538571428571428,263.0785714285714,270.70000000000005,-0.25535714285714284,0.13,0.25145833333333334,0.2866253548384269,NA,NA,1.0965121627301648,stratified,NA
