Plot Title: 2020_Hort-Farm,,,,
#,"Date Time, GMT-05:00","Wind Speed, m/s (LGR S/N: 20849581, SEN S/N: 20843154)","Gust Speed, m/s (LGR S/N: 20849581, SEN S/N: 20843154)","PAR, µmol/m²/s (LGR S/N: 20849581, SEN S/N: 20856725)"
3374,8/2/2020 0:30,0,1.01,1.2
3375,8/2/2020 1:00,0,0.5,1.2
3376,8/2/2020 1:30,0,0,1.2
3377,8/2/2020 2:00,0,1.01,1.2
3378,8/2/2020 2:30,0,2.52,1.2
3379,8/2/2020 3:00,0,1.51,1.2
3380,8/2/2020 3:30,0,2.01,1.2
3381,8/2/2020 4:00,0,0,1.2
3382,8/2/2020 4:30,0,1.51,1.2
3383,8/2/2020 5:00,0,2.01,1.2
3384,8/2/2020 5:30,0,1.01,1.2
3385,8/2/2020 6:00,0,1.51,1.2
3386,8/2/2020 6:30,0,1.51,31.2
3387,8/2/2020 7:00,0,2.01,86.2
3388,8/2/2020 7:30,0,2.01,208.7
3389,8/2/2020 8:00,0,2.01,428.7
3390,8/2/2020 8:30,0,3.02,756.2
3391,8/2/2020 9:00,1.01,4.53,461.2
3392,8/2/2020 9:30,0.5,4.03,536.2
3393,8/2/2020 10:00,1.01,3.52,453.7
3394,8/2/2020 10:30,1.01,5.54,1831.2
3395,8/2/2020 11:00,1.51,6.54,1186.2
3396,8/2/2020 11:30,2.01,5.54,1968.7
3397,8/2/2020 12:00,2.01,5.54,1836.2
3398,8/2/2020 12:30,2.01,6.54,1833.7
3399,8/2/2020 13:00,1.51,7.55,2033.7
3400,8/2/2020 13:30,1.51,5.54,1878.7
3401,8/2/2020 14:00,1.51,5.54,476.2
3402,8/2/2020 14:30,1.51,6.04,1763.7
3403,8/2/2020 15:00,1.51,6.04,593.7
3404,8/2/2020 15:30,1.01,5.03,1743.7
3405,8/2/2020 16:00,2.01,6.54,1671.2
3406,8/2/2020 16:30,1.51,6.54,1576.2
3407,8/2/2020 17:00,2.52,7.55,1248.7
3408,8/2/2020 17:30,2.52,6.54,1033.7
3409,8/2/2020 18:00,2.01,7.05,911.2
3410,8/2/2020 18:30,2.01,5.03,613.7
3411,8/2/2020 19:00,1.51,6.04,416.2
3412,8/2/2020 19:30,1.51,5.03,236.2
3413,8/2/2020 20:00,1.51,5.03,56.2
3414,8/2/2020 20:30,1.01,4.03,8.7
3415,8/2/2020 21:00,0.5,2.52,1.2
3416,8/2/2020 21:30,1.01,4.03,1.2
3417,8/2/2020 22:00,0,2.01,1.2
3418,8/2/2020 22:30,0,1.01,1.2
3419,8/2/2020 23:00,0,1.01,1.2
3420,8/2/2020 23:30,0,1.01,1.2
3421,8/3/2020 0:00,0,0.5,1.2
3422,8/3/2020 0:30,0,2.01,1.2
3423,8/3/2020 1:00,0,1.51,1.2
3424,8/3/2020 1:30,0,1.01,1.2
3425,8/3/2020 2:00,0,0.5,1.2
3426,8/3/2020 2:30,0,1.01,1.2
3427,8/3/2020 3:00,0,1.51,1.2
3428,8/3/2020 3:30,0,1.01,1.2
3429,8/3/2020 4:00,0,0,1.2
3430,8/3/2020 4:30,0,0.5,1.2
3431,8/3/2020 5:00,0,1.51,1.2
3432,8/3/2020 5:30,0,1.01,1.2
3433,8/3/2020 6:00,0,1.01,1.2
3434,8/3/2020 6:30,0,0,38.7
3435,8/3/2020 7:00,0,0.5,186.2
3436,8/3/2020 7:30,0,2.01,346.2
3437,8/3/2020 8:00,1.01,3.52,526.2
3438,8/3/2020 8:30,1.51,4.03,723.7
3439,8/3/2020 9:00,1.51,4.53,908.7
3440,8/3/2020 9:30,1.51,4.53,1091.2
3441,8/3/2020 10:00,2.01,5.03,1261.2
3442,8/3/2020 10:30,1.51,4.53,1408.7
3443,8/3/2020 11:00,1.51,6.04,1536.2
3444,8/3/2020 11:30,1.51,5.54,1648.7
3445,8/3/2020 12:00,2.01,5.54,1613.7
3446,8/3/2020 12:30,1.51,4.03,613.7
3447,8/3/2020 13:00,1.51,5.03,1741.2
3448,8/3/2020 13:30,2.01,4.53,691.2
3449,8/3/2020 14:00,1.51,5.03,508.7
3450,8/3/2020 14:30,2.01,4.53,728.7
3451,8/3/2020 15:00,2.01,5.54,681.2
3452,8/3/2020 15:30,2.01,6.04,766.2
3453,8/3/2020 16:00,1.51,6.04,193.7
3454,8/3/2020 16:30,1.01,4.03,216.2
3455,8/3/2020 17:00,1.01,3.52,536.2
3456,8/3/2020 17:30,1.01,3.02,853.7
3457,8/3/2020 18:00,0.5,3.02,288.7
3458,8/3/2020 18:30,1.01,4.53,411.2
3459,8/3/2020 19:00,0.5,2.52,413.7
3460,8/3/2020 19:30,0,2.01,236.2
3461,8/3/2020 20:00,0,2.01,58.7
3462,8/3/2020 20:30,0,0,8.7
3463,8/3/2020 21:00,0,0,1.2
3464,8/3/2020 21:30,0,0,1.2
3465,8/3/2020 22:00,0,0,1.2
3466,8/3/2020 22:30,0,0,1.2
3467,8/3/2020 23:00,0,0,1.2
3468,8/3/2020 23:30,0,0,1.2
3469,8/4/2020 0:00,0,0,1.2
3470,8/4/2020 0:30,0,0,1.2
3471,8/4/2020 1:00,0,0,1.2
3472,8/4/2020 1:30,0,0,1.2
3473,8/4/2020 2:00,0,0,1.2
3474,8/4/2020 2:30,0,0,1.2
3475,8/4/2020 3:00,0,0,1.2
3476,8/4/2020 3:30,0,0,1.2
3477,8/4/2020 4:00,0,0,1.2
3478,8/4/2020 4:30,0,0,1.2
3479,8/4/2020 5:00,0,0,1.2
3480,8/4/2020 5:30,0,0,1.2
3481,8/4/2020 6:00,0,0,1.2
3482,8/4/2020 6:30,0,0.5,36.2
3483,8/4/2020 7:00,0,0,161.2
3484,8/4/2020 7:30,0,0.5,331.2
3485,8/4/2020 8:00,0,1.01,511.2
3486,8/4/2020 8:30,0,1.01,721.2
3487,8/4/2020 9:00,0,1.51,906.2
3488,8/4/2020 9:30,0,1.51,1086.2
3489,8/4/2020 10:00,0,2.01,1248.7
3490,8/4/2020 10:30,0.5,2.52,1416.2
3491,8/4/2020 11:00,0.5,2.52,1591.2
3492,8/4/2020 11:30,0.5,4.03,1791.2
3493,8/4/2020 12:00,0.5,3.52,1838.7
3494,8/4/2020 12:30,0.5,3.02,1931.2
3495,8/4/2020 13:00,0.5,3.02,1903.7
3496,8/4/2020 13:30,1.01,4.03,1811.2
3497,8/4/2020 14:00,0.5,3.02,1963.7
3498,8/4/2020 14:30,0.5,3.02,1886.2
3499,8/4/2020 15:00,0.5,2.52,1048.7
3500,8/4/2020 15:30,0.5,3.02,403.7
3501,8/4/2020 16:00,0.5,3.02,1526.2
3502,8/4/2020 16:30,0,2.52,346.2
3503,8/4/2020 17:00,0,2.52,1151.2
3504,8/4/2020 17:30,0.5,2.52,1033.7
3505,8/4/2020 18:00,0,2.01,806.2
3506,8/4/2020 18:30,0,2.01,593.7
3507,8/4/2020 19:00,0,1.51,406.2
3508,8/4/2020 19:30,0,1.01,208.7
3509,8/4/2020 20:00,0,0.5,53.7
3510,8/4/2020 20:30,0,0,6.2
3511,8/4/2020 21:00,0,0,1.2
3512,8/4/2020 21:30,0,0,1.2
3513,8/4/2020 22:00,0,0,1.2
3514,8/4/2020 22:30,0,0,1.2
3515,8/4/2020 23:00,0,0,1.2
3516,8/4/2020 23:30,0,0,1.2
3517,8/5/2020 0:00,0,0,1.2
3518,8/5/2020 0:30,0,0,1.2
3519,8/5/2020 1:00,0,0,1.2
3520,8/5/2020 1:30,0,0,1.2
3521,8/5/2020 2:00,0,0,1.2
3522,8/5/2020 2:30,0,0,1.2
3523,8/5/2020 3:00,0,0,1.2
3524,8/5/2020 3:30,0,0,1.2
3525,8/5/2020 4:00,0,0,1.2
3526,8/5/2020 4:30,0,0,1.2
3527,8/5/2020 5:00,0,0,1.2
3528,8/5/2020 5:30,0,0,1.2
3529,8/5/2020 6:00,0,0,1.2
3530,8/5/2020 6:30,0,0,38.7
3531,8/5/2020 7:00,0,0,88.7
3532,8/5/2020 7:30,0,0,108.7
3533,8/5/2020 8:00,0,1.01,143.7
3534,8/5/2020 8:30,0,1.01,156.2
3535,8/5/2020 9:00,0,1.01,313.7
3536,8/5/2020 9:30,0,1.51,431.2
3537,8/5/2020 10:00,0,2.01,811.2
3538,8/5/2020 10:30,0,2.01,1408.7
3539,8/5/2020 11:00,0.5,4.03,1923.7
3540,8/5/2020 11:30,1.01,4.53,906.2
3541,8/5/2020 12:00,1.01,3.52,1213.7
3542,8/5/2020 12:30,1.01,4.03,2228.7
3543,8/5/2020 13:00,1.51,5.54,531.2
3544,8/5/2020 13:30,1.01,4.53,1143.7
3545,8/5/2020 14:00,1.01,4.53,1018.7
3546,8/5/2020 14:30,1.01,3.52,1276.2
3547,8/5/2020 15:00,1.01,4.53,1106.2
3548,8/5/2020 15:30,0.5,3.52,1041.2
3549,8/5/2020 16:00,1.01,3.02,518.7
3550,8/5/2020 16:30,1.01,3.52,568.7
3551,8/5/2020 17:00,0.5,2.52,1393.7
3552,8/5/2020 17:30,0.5,3.52,366.2
3553,8/5/2020 18:00,0.5,3.02,376.2
3554,8/5/2020 18:30,0.5,3.52,318.7
3555,8/5/2020 19:00,1.01,4.53,431.2
3556,8/5/2020 19:30,1.01,4.03,93.7
3557,8/5/2020 20:00,0,3.52,51.2
3558,8/5/2020 20:30,0,3.02,3.7
3559,8/5/2020 21:00,0,2.01,1.2
3560,8/5/2020 21:30,0,1.51,1.2
3561,8/5/2020 22:00,0,1.01,1.2
3562,8/5/2020 22:30,0,1.01,1.2
3563,8/5/2020 23:00,0,1.01,1.2
3564,8/5/2020 23:30,0,2.01,1.2
3565,8/6/2020 0:00,0,1.51,1.2
3566,8/6/2020 0:30,0,2.01,1.2
3567,8/6/2020 1:00,0,2.01,1.2
3568,8/6/2020 1:30,0,2.01,1.2
3569,8/6/2020 2:00,0,1.01,1.2
3570,8/6/2020 2:30,0,1.51,1.2
3571,8/6/2020 3:00,0,1.51,1.2
3572,8/6/2020 3:30,0,2.01,1.2
3573,8/6/2020 4:00,0,1.01,1.2
3574,8/6/2020 4:30,0,1.51,1.2
3575,8/6/2020 5:00,0,2.01,1.2
3576,8/6/2020 5:30,0,1.51,1.2
3577,8/6/2020 6:00,0,3.02,1.2
3578,8/6/2020 6:30,0,3.02,18.7
3579,8/6/2020 7:00,0.5,2.52,28.7
3580,8/6/2020 7:30,0.5,3.02,126.2
3581,8/6/2020 8:00,0.5,3.52,331.2
3582,8/6/2020 8:30,1.01,4.03,293.7
3583,8/6/2020 9:00,1.01,4.03,891.2
3584,8/6/2020 9:30,1.01,5.03,1103.7
3585,8/6/2020 10:00,1.01,5.03,1228.7
3586,8/6/2020 10:30,1.51,7.05,1376.2
3587,8/6/2020 11:00,1.51,7.05,1488.7
3588,8/6/2020 11:30,2.01,6.54,1608.7
3589,8/6/2020 12:00,1.51,5.54,1286.2
3590,8/6/2020 12:30,1.51,5.54,1216.2
3591,8/6/2020 13:00,1.51,6.54,661.2
3592,8/6/2020 13:30,1.51,6.54,766.2
3593,8/6/2020 14:00,1.51,5.54,818.7
3594,8/6/2020 14:30,1.51,5.03,691.2
3595,8/6/2020 15:00,1.51,4.53,301.2
3596,8/6/2020 15:30,1.01,4.53,513.7
3597,8/6/2020 16:00,0.5,4.03,311.2
3598,8/6/2020 16:30,1.01,6.04,56.2
3599,8/6/2020 17:00,0,2.52,173.7
3600,8/6/2020 17:30,0.5,3.52,336.2
3601,8/6/2020 18:00,0.5,3.52,301.2
3602,8/6/2020 18:30,0.5,2.52,508.7
3603,8/6/2020 19:00,1.01,4.03,251.2
3604,8/6/2020 19:30,1.01,4.53,168.7
3605,8/6/2020 20:00,1.01,4.53,58.7
3606,8/6/2020 20:30,0,2.52,3.7
3607,8/6/2020 21:00,0,3.02,1.2
3608,8/6/2020 21:30,0.5,3.02,1.2
3609,8/6/2020 22:00,0.5,3.02,1.2
3610,8/6/2020 22:30,0.5,3.52,1.2
3611,8/6/2020 23:00,0.5,3.52,1.2
3612,8/6/2020 23:30,1.01,4.03,1.2
3613,8/7/2020 0:00,0,3.02,1.2
3614,8/7/2020 0:30,0,3.02,1.2
3615,8/7/2020 1:00,0.5,3.52,1.2
3616,8/7/2020 1:30,0,2.52,1.2
3617,8/7/2020 2:00,0,3.02,1.2
3618,8/7/2020 2:30,0.5,4.03,1.2
3619,8/7/2020 3:00,0,3.02,1.2
3620,8/7/2020 3:30,0,2.52,1.2
3621,8/7/2020 4:00,0,2.52,1.2
3622,8/7/2020 4:30,0,3.52,1.2
3623,8/7/2020 5:00,0,3.52,1.2
3624,8/7/2020 5:30,0.5,2.52,1.2
3625,8/7/2020 6:00,0,3.02,1.2
3626,8/7/2020 6:30,0,2.52,36.2
3627,8/7/2020 7:00,0,2.01,136.2
3628,8/7/2020 7:30,0,2.01,301.2
3629,8/7/2020 8:00,0.5,4.53,516.2
3630,8/7/2020 8:30,0.5,4.53,688.7
3631,8/7/2020 9:00,1.01,4.53,848.7
3632,8/7/2020 9:30,1.01,5.03,1061.2
3633,8/7/2020 10:00,1.01,4.03,1218.7
3634,8/7/2020 10:30,1.51,5.03,1288.7
3635,8/7/2020 11:00,1.01,4.03,1463.7
3636,8/7/2020 11:30,1.51,6.54,1613.7
3637,8/7/2020 12:00,1.51,6.04,1658.7
3638,8/7/2020 12:30,2.01,7.05,1746.2
3639,8/7/2020 13:00,2.01,6.54,1676.2
3640,8/7/2020 13:30,2.01,5.54,1071.2
3641,8/7/2020 14:00,2.01,6.54,813.7
3642,8/7/2020 14:30,1.51,5.03,813.7
3643,8/7/2020 15:00,1.51,6.54,1771.2
3644,8/7/2020 15:30,2.01,6.04,788.7
3645,8/7/2020 16:00,1.51,6.04,691.2
3646,8/7/2020 16:30,1.51,6.54,338.7
3647,8/7/2020 17:00,1.51,5.54,878.7
3648,8/7/2020 17:30,1.51,5.03,886.2
3649,8/7/2020 18:00,1.51,6.54,708.7
3650,8/7/2020 18:30,1.51,6.04,498.7
3651,8/7/2020 19:00,1.01,5.03,321.2
3652,8/7/2020 19:30,1.51,5.54,128.7
3653,8/7/2020 20:00,1.01,5.03,56.2
3654,8/7/2020 20:30,1.01,4.03,3.7
3655,8/7/2020 21:00,0.5,3.52,1.2
3656,8/7/2020 21:30,1.01,4.03,1.2
3657,8/7/2020 22:00,0.5,3.52,1.2
3658,8/7/2020 22:30,0.5,4.53,1.2
3659,8/7/2020 23:00,0.5,4.03,1.2
3660,8/7/2020 23:30,0.5,4.53,1.2
3661,8/8/2020 0:00,0.5,4.03,1.2
3662,8/8/2020 0:30,1.01,4.03,1.2
3663,8/8/2020 1:00,0.5,4.03,1.2
3664,8/8/2020 1:30,0.5,3.52,1.2
3665,8/8/2020 2:00,0.5,3.02,1.2
3666,8/8/2020 2:30,0.5,3.52,1.2
3667,8/8/2020 3:00,0.5,5.03,1.2
3668,8/8/2020 3:30,0.5,3.52,1.2
3669,8/8/2020 4:00,0.5,3.52,1.2
3670,8/8/2020 4:30,0.5,3.52,1.2
3671,8/8/2020 5:00,0.5,2.52,1.2
3672,8/8/2020 5:30,0,2.52,1.2
3673,8/8/2020 6:00,0,2.52,1.2
3674,8/8/2020 6:30,0,2.01,31.2
3675,8/8/2020 7:00,0,2.01,113.7
3676,8/8/2020 7:30,0,2.01,176.2
3677,8/8/2020 8:00,0,3.02,451.2
3678,8/8/2020 8:30,0.5,3.52,708.7
3679,8/8/2020 9:00,0.5,4.53,818.7
3680,8/8/2020 9:30,1.01,3.52,491.2
3681,8/8/2020 10:00,1.01,4.03,1188.7
3682,8/8/2020 10:30,1.01,4.03,1323.7
3683,8/8/2020 11:00,1.51,5.03,1461.2
3684,8/8/2020 11:30,1.51,5.54,433.7
3685,8/8/2020 12:00,2.01,6.04,1781.2
3686,8/8/2020 12:30,2.01,5.54,2111.2
3687,8/8/2020 13:00,2.01,7.05,1746.2
3688,8/8/2020 13:30,1.51,7.05,1043.7
3689,8/8/2020 14:00,1.51,5.03,593.7
3690,8/8/2020 14:30,2.01,5.54,1916.2
3691,8/8/2020 15:00,1.51,5.54,598.7
3692,8/8/2020 15:30,1.51,4.03,1436.2
3693,8/8/2020 16:00,1.51,5.03,1436.2
3694,8/8/2020 16:30,1.51,5.03,1256.2
3695,8/8/2020 17:00,1.51,5.54,1088.7
3696,8/8/2020 17:30,1.01,4.53,918.7
3697,8/8/2020 18:00,1.01,5.03,788.7
3698,8/8/2020 18:30,1.01,4.03,601.2
3699,8/8/2020 19:00,0.5,3.02,133.7
3700,8/8/2020 19:30,0,3.02,128.7
3701,8/8/2020 20:00,0.5,3.02,16.2
3702,8/8/2020 20:30,0,2.01,1.2
3703,8/8/2020 21:00,0,0.5,1.2
3704,8/8/2020 21:30,0,1.51,1.2
3705,8/8/2020 22:00,0,2.52,1.2
3706,8/8/2020 22:30,0,1.51,1.2
3707,8/8/2020 23:00,0,2.52,1.2
3708,8/8/2020 23:30,0.5,3.52,1.2
3709,8/9/2020 0:00,0.5,2.52,1.2
3710,8/9/2020 0:30,0.5,4.03,1.2
3711,8/9/2020 1:00,0.5,3.02,1.2
3712,8/9/2020 1:30,0,2.52,1.2
3713,8/9/2020 2:00,0,1.51,1.2
3714,8/9/2020 2:30,0,2.01,1.2
3715,8/9/2020 3:00,0,1.51,1.2
3716,8/9/2020 3:30,0,1.51,1.2
3717,8/9/2020 4:00,0,2.01,1.2
3718,8/9/2020 4:30,0,2.52,1.2
3719,8/9/2020 5:00,0,3.02,1.2
3720,8/9/2020 5:30,0.5,5.03,1.2
3721,8/9/2020 6:00,0.5,4.03,1.2
3722,8/9/2020 6:30,1.51,8.05,1.2
3723,8/9/2020 7:00,1.01,4.53,26.2
3724,8/9/2020 7:30,0,2.01,166.2
3725,8/9/2020 8:00,0.5,3.52,323.7
3726,8/9/2020 8:30,0,2.01,253.7
3727,8/9/2020 9:00,0.5,3.02,96.2
3728,8/9/2020 9:30,0,4.03,573.7
3729,8/9/2020 10:00,0.5,3.52,1226.2
3730,8/9/2020 10:30,0.5,3.02,871.2
3731,8/9/2020 11:00,0.5,3.02,363.7
3732,8/9/2020 11:30,0,2.52,456.2
3733,8/9/2020 12:00,0.5,3.02,343.7
3734,8/9/2020 12:30,0.5,3.02,1181.2
3735,8/9/2020 13:00,1.01,4.03,761.2
3736,8/9/2020 13:30,1.01,5.03,1808.7
3737,8/9/2020 14:00,1.01,4.53,1761.2
3738,8/9/2020 14:30,1.01,4.03,1706.2
3739,8/9/2020 15:00,1.51,4.53,1631.2
3740,8/9/2020 15:30,1.51,5.03,1536.2
3741,8/9/2020 16:00,1.51,6.04,1413.7
3742,8/9/2020 16:30,1.01,4.53,1268.7
3743,8/9/2020 17:00,1.01,5.03,1108.7
3744,8/9/2020 17:30,1.01,5.03,928.7
3745,8/9/2020 18:00,1.01,5.54,743.7
3746,8/9/2020 18:30,1.01,4.53,553.7
3747,8/9/2020 19:00,1.01,4.03,353.7
3748,8/9/2020 19:30,0.5,3.02,103.7
3749,8/9/2020 20:00,0.5,3.02,43.7
3750,8/9/2020 20:30,0.5,3.52,1.2
3751,8/9/2020 21:00,0,2.01,1.2
3752,8/9/2020 21:30,0,2.52,1.2
3753,8/9/2020 22:00,0,1.51,1.2
3754,8/9/2020 22:30,0,0.5,1.2
3755,8/9/2020 23:00,0,0.5,1.2
3756,8/9/2020 23:30,0,1.01,1.2
3757,8/10/2020 0:00,0,1.01,1.2
3758,8/10/2020 0:30,0,1.01,1.2
3759,8/10/2020 1:00,0,1.01,1.2
3760,8/10/2020 1:30,0,0.5,1.2
3761,8/10/2020 2:00,0,1.01,1.2
3762,8/10/2020 2:30,0,2.01,1.2
3763,8/10/2020 3:00,0,1.51,1.2
3764,8/10/2020 3:30,0,1.01,1.2
3765,8/10/2020 4:00,0,2.52,1.2
3766,8/10/2020 4:30,0,3.02,1.2
3767,8/10/2020 5:00,0,2.01,1.2
3768,8/10/2020 5:30,0,1.51,1.2
3769,8/10/2020 6:00,0,1.01,1.2
3770,8/10/2020 6:30,0,1.01,41.2
3771,8/10/2020 7:00,0,0.5,103.7
3772,8/10/2020 7:30,0,0.5,166.2
3773,8/10/2020 8:00,0,2.01,283.7
3774,8/10/2020 8:30,0,1.01,353.7
3775,8/10/2020 9:00,0,1.51,831.2
3776,8/10/2020 9:30,0.5,2.52,618.7
3777,8/10/2020 10:00,1.01,4.03,161.2
3778,8/10/2020 10:30,1.01,4.53,361.2
3779,8/10/2020 11:00,2.01,5.54,3.7
3780,8/10/2020 11:30,8.56,26.67,3.7
3781,8/10/2020 12:00,3.02,12.08,6.2
3782,8/10/2020 12:30,4.53,9.56,18.7
3783,8/10/2020 13:00,4.03,10.57,31.2
3784,8/10/2020 13:30,2.52,8.56,121.2
3785,8/10/2020 14:00,1.51,5.54,463.7
3786,8/10/2020 14:30,1.51,5.54,836.2
3787,8/10/2020 15:00,1.01,6.04,661.2
3788,8/10/2020 15:30,1.01,6.04,823.7
3789,8/10/2020 16:00,1.51,5.03,1263.7
3790,8/10/2020 16:30,1.51,6.04,688.7
3791,8/10/2020 17:00,1.01,6.54,553.7
3792,8/10/2020 17:30,1.51,6.54,921.2
3793,8/10/2020 18:00,1.51,6.04,756.2
3794,8/10/2020 18:30,1.01,4.53,563.7
3795,8/10/2020 19:00,0.5,3.52,368.7
3796,8/10/2020 19:30,0,2.52,116.2
3797,8/10/2020 20:00,0,0.5,46.2
3798,8/10/2020 20:30,0,0,1.2
3799,8/10/2020 21:00,0,0,1.2
3800,8/10/2020 21:30,0,0,1.2
3801,8/10/2020 22:00,0,0,1.2
3802,8/10/2020 22:30,0,0,1.2
3803,8/10/2020 23:00,0,0,1.2
3804,8/10/2020 23:30,0,0,1.2
3805,8/11/2020 0:00,0,0,1.2
3806,8/11/2020 0:30,0,0.5,1.2
3807,8/11/2020 1:00,0,0,1.2
3808,8/11/2020 1:30,0,0,1.2
3809,8/11/2020 2:00,0,0,1.2
3810,8/11/2020 2:30,0,0,1.2
3811,8/11/2020 3:00,0,0,1.2
3812,8/11/2020 3:30,0,0,1.2
3813,8/11/2020 4:00,0,0,1.2
3814,8/11/2020 4:30,0,0,1.2
3815,8/11/2020 5:00,0,0,1.2
3816,8/11/2020 5:30,0,0,1.2
3817,8/11/2020 6:00,0,0,1.2
3818,8/11/2020 6:30,0,0,26.2
3819,8/11/2020 7:00,0,0,116.2
3820,8/11/2020 7:30,0,0,321.2
3821,8/11/2020 8:00,0,0,488.7
3822,8/11/2020 8:30,0,0,691.2
3823,8/11/2020 9:00,0,0,906.2
3824,8/11/2020 9:30,0,1.51,1081.2
3825,8/11/2020 10:00,0,2.01,1243.7
3826,8/11/2020 10:30,0.5,3.02,1388.7
3827,8/11/2020 11:00,0.5,3.52,1518.7
3828,8/11/2020 11:30,1.01,3.52,446.2
3829,8/11/2020 12:00,0.5,3.52,493.7
3830,8/11/2020 12:30,0.5,3.52,1766.2
3831,8/11/2020 13:00,0.5,3.52,1796.2
3832,8/11/2020 13:30,1.01,4.03,1796.2
3833,8/11/2020 14:00,1.01,3.52,1776.2
3834,8/11/2020 14:30,1.01,3.52,1723.7
3835,8/11/2020 15:00,0.5,3.52,1648.7
3836,8/11/2020 15:30,1.01,3.52,1541.2
3837,8/11/2020 16:00,1.01,4.03,1416.2
3838,8/11/2020 16:30,1.01,3.52,1276.2
3839,8/11/2020 17:00,1.01,3.02,1113.7
3840,8/11/2020 17:30,0.5,3.02,933.7
3841,8/11/2020 18:00,0.5,3.02,746.2
3842,8/11/2020 18:30,0.5,3.02,548.7
3843,8/11/2020 19:00,0.5,2.52,351.2
3844,8/11/2020 19:30,0,2.52,103.7
3845,8/11/2020 20:00,0,2.01,38.7
3846,8/11/2020 20:30,0,1.01,1.2
3847,8/11/2020 21:00,0,1.01,1.2
3848,8/11/2020 21:30,0,1.51,1.2
3849,8/11/2020 22:00,0,2.01,1.2
3850,8/11/2020 22:30,0,2.52,1.2
3851,8/11/2020 23:00,0,1.01,1.2
3852,8/11/2020 23:30,0,0,1.2
3853,8/12/2020 0:00,0,0,1.2
3854,8/12/2020 0:30,0,0,1.2
3855,8/12/2020 1:00,0,0,1.2
3856,8/12/2020 1:30,0,0,1.2
3857,8/12/2020 2:00,0,0,1.2
3858,8/12/2020 2:30,0,0,1.2
3859,8/12/2020 3:00,0,0,1.2
3860,8/12/2020 3:30,0,0.5,1.2
3861,8/12/2020 4:00,0,0,1.2
3862,8/12/2020 4:30,0,0.5,1.2
3863,8/12/2020 5:00,0,1.01,1.2
3864,8/12/2020 5:30,0,2.52,1.2
3865,8/12/2020 6:00,0,2.01,1.2
3866,8/12/2020 6:30,0,1.01,26.2
3867,8/12/2020 7:00,0,1.01,116.2
3868,8/12/2020 7:30,0,2.52,193.7
3869,8/12/2020 8:00,0,2.52,456.2
3870,8/12/2020 8:30,0.5,3.02,713.7
3871,8/12/2020 9:00,0.5,3.52,418.7
3872,8/12/2020 9:30,0.5,4.03,998.7
3873,8/12/2020 10:00,1.01,4.03,816.2
3874,8/12/2020 10:30,1.01,4.53,838.7
3875,8/12/2020 11:00,1.01,4.03,1338.7
3876,8/12/2020 11:30,1.01,4.53,1938.7
3877,8/12/2020 12:00,1.01,4.03,783.7
3878,8/12/2020 12:30,1.51,5.03,1891.2
3879,8/12/2020 13:00,1.51,5.54,866.2
3880,8/12/2020 13:30,1.01,4.53,761.2
3881,8/12/2020 14:00,1.01,4.03,546.2
3882,8/12/2020 14:30,0.5,3.02,771.2
3883,8/12/2020 15:00,1.01,3.52,886.2
3884,8/12/2020 15:30,1.01,4.03,1156.2
3885,8/12/2020 16:00,1.51,4.03,1203.7
3886,8/12/2020 16:30,1.01,5.03,781.2
3887,8/12/2020 17:00,1.01,4.53,916.2
3888,8/12/2020 17:30,1.51,5.03,391.2
3889,8/12/2020 18:00,0.5,3.52,333.7
3890,8/12/2020 18:30,0.5,3.52,221.2
3891,8/12/2020 19:00,0,2.52,118.7
3892,8/12/2020 19:30,0,2.01,86.2
3893,8/12/2020 20:00,0.5,4.53,41.2
3894,8/12/2020 20:30,0.5,4.03,1.2
3895,8/12/2020 21:00,0.5,3.02,1.2
3896,8/12/2020 21:30,0,2.52,1.2
3897,8/12/2020 22:00,0,2.01,1.2
3898,8/12/2020 22:30,0.5,2.52,1.2
3899,8/12/2020 23:00,0.5,2.01,1.2
3900,8/12/2020 23:30,0,2.01,1.2
3901,8/13/2020 0:00,0.5,2.52,1.2
3902,8/13/2020 0:30,0,2.52,1.2
3903,8/13/2020 1:00,0.5,3.52,1.2
3904,8/13/2020 1:30,1.01,5.03,1.2
3905,8/13/2020 2:00,0.5,3.52,1.2
3906,8/13/2020 2:30,0,3.02,1.2
3907,8/13/2020 3:00,0,2.52,1.2
3908,8/13/2020 3:30,0,1.01,1.2
3909,8/13/2020 4:00,0,1.51,1.2
3910,8/13/2020 4:30,0,1.01,1.2
3911,8/13/2020 5:00,0,1.01,1.2
3912,8/13/2020 5:30,0,3.02,1.2
3913,8/13/2020 6:00,0,1.51,1.2
3914,8/13/2020 6:30,0,1.51,16.2
3915,8/13/2020 7:00,0,1.01,53.7
3916,8/13/2020 7:30,0,1.51,111.2
3917,8/13/2020 8:00,0,1.51,193.7
3918,8/13/2020 8:30,0,3.02,646.2
3919,8/13/2020 9:00,0.5,3.52,851.2
3920,8/13/2020 9:30,1.01,4.03,943.7
3921,8/13/2020 10:00,1.01,3.52,1608.7
3922,8/13/2020 10:30,1.01,3.52,1573.7
3923,8/13/2020 11:00,1.01,5.03,938.7
3924,8/13/2020 11:30,1.51,4.03,996.2
3925,8/13/2020 12:00,1.01,4.53,2111.2
3926,8/13/2020 12:30,1.01,3.52,831.2
3927,8/13/2020 13:00,0.5,4.03,991.2
3928,8/13/2020 13:30,1.01,4.53,1136.2
